4074,594,10239,1840
4074,594,4074,3705
4074,594,10239,9630
4074,594,10239,1840
4074,594,4074,8440
4074,594,10239,9630
4074,594,4074,5090
4074,594,4074,8766
4074,594,4074,5968
4074,594,4074,11234
4074,594,10239,10195
4074,594,4074,8649
4074,594,4074,12690
4074,594,10239,7814
4074,594,10239,7814
4074,594,10239,7814
4074,594,4074,5189
4074,594,10239,7814
4074,594,4074,13326
4074,594,4074,2991
4074,594,10239,4074
4074,594,10239,10195
4074,594,10239,4074
4074,594,4074,7219
4074,594,10239,7814
4074,594,4074,10817
4074,594,10239,1840
4074,594,10239,4074
4074,594,10239,9630
4074,594,4074,5361
10239,594,10239,9630
10239,594,4074,7923
10239,594,4074,10259
10239,594,10239,4074
10239,594,10239,10195
10239,594,4074,787
10239,594,4074,7803
10239,594,10239,4074
10239,594,4074,3267
10239,594,4074,5251
10239,594,4074,2468
10239,594,10239,9630
10239,594,10239,10195
10239,594,4074,8496
10239,594,10239,4074
10239,594,4074,2326
10239,594,4074,12690
10239,594,4074,5712
10239,594,10239,1840
10239,594,4074,754
10239,594,10239,4074
10239,594,4074,2032
10239,594,10239,1840
10239,594,10239,4074
10239,594,4074,9021
10239,594,4074,2292
10239,594,4074,5775
10239,594,10239,1840
10239,594,4074,2911
10239,594,4074,7700
